Round score,Diff_Sig_Strikes_Attempted,Diff_Sig_Strikes_Landed,Diff_KD,Diff_TD,Diff_Sub_Attempts,Diff_Ctrl_Time,Diff_Head_Strikes
-2,-22,-12,0,2,-5,121,-4
1,19,1,0,-1,0,-84,-1
-1,-19,-1,0,1,0,84,1
1,11,13,0,1,0,20,10
-1,-11,-13,0,-1,0,-20,-10
1,41,34,0,2,-2,230,29
-1,-41,-34,0,-2,2,-230,-29
2,34,34,0,1,0,214,28
-2,-34,-34,0,-1,0,-214,-28
1,9,8,0,1,0,252,-1
-1,-9,-8,0,-1,0,-252,1
1,22,6,0,-1,0,87,5
-1,-22,-6,0,1,0,-87,-5
1,25,12,0,0,0,-123,11
-1,-25,-12,0,0,0,123,-11
1,20,11,0,0,0,-67,1
-1,-20,-11,0,0,0,67,-1
1,41,19,0,0,0,-113,11
-1,-41,-19,0,0,0,113,-11
1,36,14,0,0,0,-35,5
-1,-36,-14,0,0,0,35,-5
1,20,0,-1,0,0,-1,-2
-1,-20,0,1,0,0,1,2
1,13,9,0,-1,0,21,6
-1,-13,-9,0,1,0,-21,-6
1,-7,-7,0,0,1,18,-7
-1,7,7,0,0,-1,-18,7
1,17,13,0,1,-1,231,9
-1,-17,-13,0,-1,1,-231,-9
1,42,27,0,2,0,265,21
-1,-42,-27,0,-2,0,-265,-21
1,24,18,0,1,0,247,5
-1,-24,-18,0,-1,0,-247,-5
1,-2,4,0,1,0,2,12
-1,2,-4,0,-1,0,-2,-12
1,-3,-1,0,1,0,23,11
-1,3,1,0,-1,0,-23,-11
1,5,21,0,1,0,18,9
-1,-5,-21,0,-1,0,-18,-9
1,2,1,0,1,0,25,20
-1,-2,-1,0,-1,0,-25,-20
1,22,-9,0,0,0,35,-25
-1,-22,9,0,0,0,-35,25
1,14,6,0,2,1,72,13
-1,-14,-6,0,-2,-1,-72,-13
1,-6,1,0,0,0,0,9
-1,6,-1,0,0,0,0,-9
1,0,4,1,0,0,2,11
-1,0,-4,-1,0,0,-2,-11
1,20,23,0,0,0,-1,20
-1,-20,-23,0,0,0,1,-20
1,35,21,0,1,0,234,18
-1,-35,-21,0,-1,0,-234,-18
1,2,3,0,0,1,246,5
-1,-2,-3,0,0,-1,-246,-5
1,21,16,0,0,-1,275,15
-1,-21,-16,0,0,1,-275,-15
1,59,8,0,0,0,4,-11
-1,-59,-8,0,0,0,-4,11
1,45,11,0,0,0,34,9
-1,-45,-11,0,0,0,-34,-9
2,62,16,0,0,0,64,14
-2,-62,-16,0,0,0,-64,-14
1,18,12,0,0,0,0,4
-1,-18,-12,0,0,0,0,-4
1,27,15,0,0,0,55,10
-1,-27,-15,0,0,0,-55,-10
1,-9,-1,0,0,0,-40,2
-1,9,1,0,0,0,40,-2
1,31,22,-1,0,0,-7,13
-1,-31,-22,1,0,0,7,-13
1,6,5,1,0,0,-3,7
-1,-6,-5,-1,0,0,3,-7
1,18,16,0,0,0,88,9
-1,-18,-16,0,0,0,-88,-9
1,13,11,0,2,0,132,13
-1,-13,-11,0,-2,0,-132,-13
1,1,-6,0,-1,2,-113,-6
-1,-1,6,0,1,-2,113,6
1,8,6,0,-3,3,-138,2
-1,-8,-6,0,3,-3,138,-2
1,30,5,0,0,0,0,10
-1,-30,-5,0,0,0,0,-10
1,66,32,0,1,0,-63,32
-1,-66,-32,0,-1,0,63,-32
1,62,25,0,0,0,1,16
-1,-62,-25,0,0,0,-1,-16
1,11,14,0,0,2,121,12
-1,-11,-14,0,0,-2,-121,-12
1,0,6,1,0,0,4,3
-1,0,-6,-1,0,0,-4,-3
1,22,19,0,1,1,112,16
-1,-22,-19,0,-1,-1,-112,-16
1,13,-3,0,1,0,141,1
-1,-13,3,0,-1,0,-141,-1
1,10,-3,-1,0,0,140,1
-1,-10,3,1,0,0,-140,-1
1,-9,-2,0,1,1,83,-3
-1,9,2,0,-1,-1,-83,3
1,5,7,0,1,0,87,5
-1,-5,-7,0,-1,0,-87,-5
1,2,4,0,0,0,34,6
-1,-2,-4,0,0,0,-34,-6
1,-6,-2,0,0,0,129,5
-1,6,2,0,0,0,-129,-5
1,29,7,1,0,0,9,14
-1,-29,-7,-1,0,0,-9,-14
1,4,-4,0,1,0,17,1
-1,-4,4,0,-1,0,-17,-1
1,-4,-3,0,4,0,220,0
-1,4,3,0,-4,0,-220,0
1,-2,0,0,1,0,149,2
-1,2,0,0,-1,0,-149,-2
1,13,0,0,0,0,16,1
-1,-13,0,0,0,0,-16,-1
1,10,3,0,1,0,43,0
-1,-10,-3,0,-1,0,-43,0
2,54,26,4,0,0,146,19
-2,-54,-26,-4,0,0,-146,-19
1,6,-9,0,1,0,19,-12
-1,-6,9,0,-1,0,-19,12
1,17,7,0,0,0,0,4
-1,-17,-7,0,0,0,0,-4
1,-13,-3,0,-2,0,-42,0
-1,13,3,0,2,0,42,0
1,20,18,0,2,0,125,8
-1,-20,-18,0,-2,0,-125,-8
1,37,12,0,-1,0,-15,3
-1,-37,-12,0,1,0,15,-3
1,-10,-8,-1,0,-1,13,-12
-1,10,8,1,0,1,-13,12
1,-12,-3,0,2,0,-25,-8
-1,12,3,0,-2,0,25,8
1,-2,-6,0,-1,0,23,3
-1,2,6,0,1,0,-23,-3
1,24,17,0,0,0,-153,25
-1,-24,-17,0,0,0,153,-25
1,8,10,0,0,0,-191,7
-1,-8,-10,0,0,0,191,-7
1,15,13,0,1,0,-209,8
-1,-15,-13,0,-1,0,209,-8
1,24,5,0,0,0,0,5
-1,-24,-5,0,0,0,0,-5
1,4,-1,0,0,0,0,1
-1,-4,1,0,0,0,0,-1
1,3,0,0,-1,1,4,4
-1,-3,0,0,1,-1,-4,-4
1,17,8,0,0,0,-81,3
-1,-17,-8,0,0,0,81,-3
1,-8,2,0,0,0,-17,2
-1,8,-2,0,0,0,17,-2
2,-5,14,1,0,0,5,7
-2,5,-14,-1,0,0,-5,-7
1,10,5,0,1,-1,120,-6
-1,-10,-5,0,-1,1,-120,6
1,64,36,0,1,-1,127,22
-1,-64,-36,0,-1,1,-127,-22
2,76,58,0,2,0,260,26
-2,-76,-58,0,-2,0,-260,-26
2,36,21,1,1,0,269,19
-2,-36,-21,-1,-1,0,-269,-19
1,10,7,0,0,0,-15,6
-1,-10,-7,0,0,0,15,-6
1,13,12,0,-1,0,-71,11
-1,-13,-12,0,1,0,71,-11
1,23,1,0,0,0,0,6
-1,-23,-1,0,0,0,0,-6
1,-8,-5,0,0,0,0,-9
-1,8,5,0,0,0,0,9
1,-6,-5,0,2,0,45,-6
-1,6,5,0,-2,0,-45,6
1,-6,13,0,0,0,0,11
-1,6,-13,0,0,0,0,-11
1,-17,23,0,0,0,0,15
-1,17,-23,0,0,0,0,-15
1,-33,4,0,0,0,0,1
-1,33,-4,0,0,0,0,-1
1,7,-2,0,0,0,-2,-2
-1,-7,2,0,0,0,2,2
1,3,3,0,1,0,138,4
-1,-3,-3,0,-1,0,-138,-4
1,10,-1,0,0,0,40,-5
-1,-10,1,0,0,0,-40,5
1,29,8,0,0,0,0,6
-1,-29,-8,0,0,0,0,-6
1,-10,-3,0,0,0,0,3
-1,10,3,0,0,0,0,-3
1,11,9,1,1,0,5,6
-1,-11,-9,-1,-1,0,-5,-6
1,20,6,0,0,0,0,11
-1,-20,-6,0,0,0,0,-11
1,21,0,0,0,0,0,1
-1,-21,0,0,0,0,0,-1
1,-1,7,0,0,0,0,5
-1,1,-7,0,0,0,0,-5
1,5,5,0,1,0,-9,-2
-1,-5,-5,0,-1,0,9,2
1,8,4,0,2,0,246,3
-1,-8,-4,0,-2,0,-246,-3
1,8,4,0,-1,1,244,4
-1,-8,-4,0,1,-1,-244,-4
1,12,14,0,1,0,0,3
-1,-12,-14,0,-1,0,0,-3
1,8,-4,0,0,0,0,2
-1,-8,4,0,0,0,0,-2
1,-3,-2,0,0,0,0,2
-1,3,2,0,0,0,0,-2
1,8,-4,0,0,0,0,8
-1,-8,4,0,0,0,0,-8
1,-17,-10,0,1,0,152,-5
-1,17,10,0,-1,0,-152,5
1,12,12,1,0,0,30,0
-1,-12,-12,-1,0,0,-30,0
1,39,14,2,0,0,18,0
-1,-39,-14,-2,0,0,-18,0
2,70,41,2,0,0,32,26
-2,-70,-41,-2,0,0,-32,-26
1,-3,6,1,0,1,-11,5
-1,3,-6,-1,0,-1,11,-5
2,43,31,0,4,-1,230,19
-2,-43,-31,0,-4,1,-230,-19
2,115,82,0,0,0,232,58
-2,-115,-82,0,0,0,-232,-58
1,-12,-1,0,0,0,49,1
-1,12,1,0,0,0,-49,-1
1,-4,5,1,1,0,173,7
-1,4,-5,-1,-1,0,-173,-7
1,48,12,0,0,0,-23,3
-1,-48,-12,0,0,0,23,-3
1,-5,10,0,0,0,40,14
-1,5,-10,0,0,0,-40,-14
1,-19,0,0,1,0,107,5
-1,19,0,0,-1,0,-107,-5
1,-33,5,0,0,0,22,7
-1,33,-5,0,0,0,-22,-7
1,-5,-9,0,3,0,52,-3
-1,5,9,0,-3,0,-52,3
1,-4,-4,0,0,0,0,3
-1,4,4,0,0,0,0,-3
1,-6,0,0,1,0,7,0
-1,6,0,0,-1,0,-7,0
1,18,2,0,0,0,2,0
-1,-18,-2,0,0,0,-2,0
1,31,10,0,-2,0,-85,4
-1,-31,-10,0,2,0,85,-4
1,46,10,0,0,0,0,4
-1,-46,-10,0,0,0,0,-4
2,6,7,0,1,0,273,5
-2,-6,-7,0,-1,0,-273,-5
1,23,8,0,-1,0,-18,4
-1,-23,-8,0,1,0,18,-4
1,32,12,0,0,0,6,15
-1,-32,-12,0,0,0,-6,-15
1,19,12,0,-1,0,-2,10
-1,-19,-12,0,1,0,2,-10
1,6,6,0,-1,0,-168,5
-1,-6,-6,0,1,0,168,-5
1,21,17,0,0,0,58,8
-1,-21,-17,0,0,0,-58,-8
1,1,4,0,3,0,113,7
-1,-1,-4,0,-3,0,-113,-7
1,24,6,0,-1,0,-54,3
-1,-24,-6,0,1,0,54,-3
1,-8,-4,0,1,0,143,-2
-1,8,4,0,-1,0,-143,2
1,13,5,0,-1,0,-69,7
-1,-13,-5,0,1,0,69,-7
1,-21,-14,0,0,0,52,-7
-1,21,14,0,0,0,-52,7
1,-15,-2,2,0,0,-5,3
-1,15,2,-2,0,0,5,-3
1,10,-3,-1,0,0,58,2
-1,-10,3,1,0,0,-58,-2
1,9,2,0,1,0,60,-3
-1,-9,-2,0,-1,0,-60,3
1,12,7,0,0,0,32,6
-1,-12,-7,0,0,0,-32,-6
1,17,11,0,1,0,103,9
-1,-17,-11,0,-1,0,-103,-9
1,7,14,0,-1,-2,25,8
-1,-7,-14,0,1,2,-25,-8
1,-12,-3,0,0,0,37,-2
-1,12,3,0,0,0,-37,2
1,15,10,1,0,0,4,5
-1,-15,-10,-1,0,0,-4,-5
1,17,4,0,0,0,0,3
-1,-17,-4,0,0,0,0,-3
1,14,10,0,0,0,-10,7
-1,-14,-10,0,0,0,10,-7
1,6,2,0,0,0,-3,0
-1,-6,-2,0,0,0,3,0
1,32,22,0,-1,0,-72,21
-1,-32,-22,0,1,0,72,-21
1,46,20,0,0,0,0,14
-1,-46,-20,0,0,0,0,-14
1,4,-7,0,0,0,-1,-10
-1,-4,7,0,0,0,1,10
1,13,-1,0,1,0,226,-1
-1,-13,1,0,-1,0,-226,1
2,37,32,0,1,0,230,21
-2,-37,-32,0,-1,0,-230,-21
1,12,19,0,-1,0,61,9
-1,-12,-19,0,1,0,-61,-9
1,-25,1,0,1,0,16,1
-1,25,-1,0,-1,0,-16,-1
1,2,2,0,0,0,1,3
-1,-2,-2,0,0,0,-1,-3
1,-19,-1,0,1,0,19,0
-1,19,1,0,-1,0,-19,0
1,25,5,0,2,0,-118,6
-1,-25,-5,0,-2,0,118,-6
1,9,5,0,2,0,70,0
-1,-9,-5,0,-2,0,-70,0
1,10,14,0,0,0,141,8
-1,-10,-14,0,0,0,-141,-8
1,-6,-4,0,3,1,208,-9
-1,6,4,0,-3,-1,-208,9
1,-6,2,0,0,0,-29,1
-1,6,-2,0,0,0,29,-1
1,-5,2,0,-1,1,-2,3
-1,5,-2,0,1,-1,2,-3
1,-5,-1,0,2,1,120,2
-1,5,1,0,-2,-1,-120,-2
1,8,8,0,0,1,-9,4
-1,-8,-8,0,0,-1,9,-4
1,9,6,0,0,0,21,3
-1,-9,-6,0,0,0,-21,-3
1,16,6,0,-1,0,-100,6
-1,-16,-6,0,1,0,100,-6
1,-1,13,0,0,0,19,9
-1,1,-13,0,0,0,-19,-9
1,3,7,0,0,0,67,1
-1,-3,-7,0,0,0,-67,-1
1,9,-6,2,0,0,-6,-6
-1,-9,6,-2,0,0,6,6
1,-7,5,0,0,0,3,7
-1,7,-5,0,0,0,-3,-7
1,-9,-1,0,2,0,93,1
-1,9,1,0,-2,0,-93,-1
1,15,2,0,0,0,15,-5
-1,-15,-2,0,0,0,-15,5
1,9,-5,0,0,0,8,-4
-1,-9,5,0,0,0,-8,4
1,30,11,0,0,0,12,8
-1,-30,-11,0,0,0,-12,-8
1,15,17,0,0,0,0,9
-1,-15,-17,0,0,0,0,-9
1,15,15,0,0,0,0,7
-1,-15,-15,0,0,0,0,-7
1,10,11,0,0,0,11,5
-1,-10,-11,0,0,0,-11,-5
1,6,5,0,2,0,282,3
-1,-6,-5,0,-2,0,-282,-3
1,21,12,0,4,0,278,10
-1,-21,-12,0,-4,0,-278,-10
1,13,1,0,2,0,137,4
-1,-13,-1,0,-2,0,-137,-4
1,-12,7,2,1,0,-55,9
-1,12,-7,-2,-1,0,55,-9
1,-10,9,0,0,0,18,8
-1,10,-9,0,0,0,-18,-8
2,42,35,1,0,0,2,30
-2,-42,-35,-1,0,0,-2,-30
1,3,3,0,0,1,20,8
-1,-3,-3,0,0,-1,-20,-8
1,-9,2,0,1,0,175,1
-1,9,-2,0,-1,0,-175,-1
1,14,4,0,1,-1,-104,-1
-1,-14,-4,0,-1,1,104,1
1,-14,-2,0,1,1,12,0
-1,14,2,0,-1,-1,-12,0
1,-30,-1,0,0,0,0,5
-1,30,1,0,0,0,0,-5
1,-21,-6,0,1,1,34,-3
-1,21,6,0,-1,-1,-34,3
1,26,-1,0,0,0,-6,-2
-1,-26,1,0,0,0,6,2
1,19,5,0,0,0,-90,8
-1,-19,-5,0,0,0,90,-8
1,17,12,0,0,0,8,9
-1,-17,-12,0,0,0,-8,-9
1,-5,2,0,1,0,38,7
-1,5,-2,0,-1,0,-38,-7
1,-7,14,0,1,0,96,13
-1,7,-14,0,-1,0,-96,-13
1,-11,0,0,1,0,30,5
-1,11,0,0,-1,0,-30,-5
1,13,27,0,0,0,133,15
-1,-13,-27,0,0,0,-133,-15
1,22,19,1,0,1,96,19
-1,-22,-19,-1,0,-1,-96,-19
1,36,32,0,1,1,240,21
-1,-36,-32,0,-1,-1,-240,-21
1,7,9,0,1,0,247,15
-1,-7,-9,0,-1,0,-247,-15
1,-12,10,0,1,0,219,8
-1,12,-10,0,-1,0,-219,-8
1,-6,9,0,1,1,227,9
-1,6,-9,0,-1,-1,-227,-9
1,-7,5,0,1,0,53,-2
-1,7,-5,0,-1,0,-53,2
1,-10,0,0,2,0,200,2
-1,10,0,0,-2,0,-200,-2
1,37,6,0,0,0,1,6
-1,-37,-6,0,0,0,-1,-6
1,24,12,0,-1,0,-57,9
-1,-24,-12,0,1,0,57,-9
1,36,13,0,0,0,88,11
-1,-36,-13,0,0,0,-88,-11
1,-20,-7,0,0,0,10,1
-1,20,7,0,0,0,-10,-1
1,-23,-3,0,0,0,56,0
-1,23,3,0,0,0,-56,0
1,34,18,1,1,0,144,14
-1,-34,-18,-1,-1,0,-144,-14
1,3,1,0,0,0,182,2
-1,-3,-1,0,0,0,-182,-2
1,11,6,0,0,0,77,5
-1,-11,-6,0,0,0,-77,-5
1,22,14,0,0,0,73,5
-1,-22,-14,0,0,0,-73,-5
1,4,19,0,0,0,0,16
-1,-4,-19,0,0,0,0,-16
1,3,4,0,0,0,24,3
-1,-3,-4,0,0,0,-24,-3
1,4,9,0,0,0,83,17
-1,-4,-9,0,0,0,-83,-17
1,-15,5,0,0,0,-45,-9
-1,15,-5,0,0,0,45,9
1,20,5,0,2,0,134,10
-1,-20,-5,0,-2,0,-134,-10
1,14,9,0,1,-1,200,7
-1,-14,-9,0,-1,1,-200,-7
1,4,4,0,2,0,116,6
-1,-4,-4,0,-2,0,-116,-6
1,-4,16,0,3,0,117,12
-1,4,-16,0,-3,0,-117,-12
1,8,14,0,3,0,161,15
-1,-8,-14,0,-3,0,-161,-15
1,59,4,0,0,0,-1,-4
-1,-59,-4,0,0,0,1,4
1,-24,0,1,0,0,109,3
-1,24,0,-1,0,0,-109,-3
2,90,42,0,0,0,0,19
-2,-90,-42,0,0,0,0,-19
1,5,5,0,0,0,-55,3
-1,-5,-5,0,0,0,55,-3
1,35,19,0,1,0,265,18
-1,-35,-19,0,-1,0,-265,-18
2,18,11,0,1,0,238,8
-2,-18,-11,0,-1,0,-238,-8
1,12,17,0,1,0,59,15
-1,-12,-17,0,-1,0,-59,-15
1,-4,2,0,1,0,69,9
-1,4,-2,0,-1,0,-69,-9
1,-8,-1,0,1,0,84,13
-1,8,1,0,-1,0,-84,-13
1,5,2,0,-1,1,-135,2
-1,-5,-2,0,1,-1,135,-2
1,-12,3,0,1,0,106,2
-1,12,-3,0,-1,0,-106,-2
1,-7,1,0,4,0,142,-3
-1,7,-1,0,-4,0,-142,3
1,-4,-2,0,0,1,153,5
-1,4,2,0,0,-1,-153,-5
1,16,9,0,0,1,200,12
-1,-16,-9,0,0,-1,-200,-12
1,15,13,0,0,2,35,1
-1,-15,-13,0,0,-2,-35,-1
1,21,10,0,0,0,24,0
-1,-21,-10,0,0,0,-24,0
1,-11,-9,0,0,0,0,2
-1,11,9,0,0,0,0,-2
1,4,9,0,1,1,-28,17
-1,-4,-9,0,-1,-1,28,-17
1,23,7,0,0,1,-55,-1
-1,-23,-7,0,0,-1,55,1
1,12,7,0,0,0,30,2
-1,-12,-7,0,0,0,-30,-2
1,-16,7,0,0,0,13,0
-1,16,-7,0,0,0,-13,0
1,16,1,0,-1,0,-24,9
-1,-16,-1,0,1,0,24,-9
1,25,15,0,0,0,14,0
-1,-25,-15,0,0,0,-14,0
2,47,45,0,0,0,-4,31
-2,-47,-45,0,0,0,4,-31
1,4,5,0,-1,1,150,2
-1,-4,-5,0,1,-1,-150,-2
2,32,22,0,0,4,117,22
-2,-32,-22,0,0,-4,-117,-22
1,6,5,0,-1,0,172,4
-1,-6,-5,0,1,0,-172,-4
1,15,17,1,3,0,143,11
-1,-15,-17,-1,-3,0,-143,-11
1,-5,14,0,1,0,97,6
-1,5,-14,0,-1,0,-97,-6
1,-20,10,0,0,0,55,-1
-1,20,-10,0,0,0,-55,1
1,14,12,0,1,0,83,10
-1,-14,-12,0,-1,0,-83,-10
1,2,-1,0,0,0,-23,0
-1,-2,1,0,0,0,23,0
1,12,9,0,0,0,-136,12
-1,-12,-9,0,0,0,136,-12
1,22,17,0,-1,2,-6,10
-1,-22,-17,0,1,-2,6,-10
1,15,5,0,1,0,110,12
-1,-15,-5,0,-1,0,-110,-12
1,27,22,0,1,2,234,22
-1,-27,-22,0,-1,-2,-234,-22
1,-5,1,0,0,0,-2,6
-1,5,-1,0,0,0,2,-6
1,11,4,0,0,0,0,11
-1,-11,-4,0,0,0,0,-11
1,-11,1,0,0,0,0,7
-1,11,-1,0,0,0,0,-7
1,13,8,0,1,0,63,-2
-1,-13,-8,0,-1,0,-63,2
1,-17,-10,0,0,0,0,3
-1,17,10,0,0,0,0,-3
1,-5,-2,0,0,0,0,4
-1,5,2,0,0,0,0,-4
1,-6,-1,0,0,0,0,6
-1,6,1,0,0,0,0,-6
1,-6,0,0,0,0,0,1
-1,6,0,0,0,0,0,-1
1,-16,0,0,0,0,0,1
-1,16,0,0,0,0,0,-1
1,10,-16,0,0,0,67,6
-1,-10,16,0,0,0,-67,-6
1,27,6,0,0,0,41,11
-1,-27,-6,0,0,0,-41,-11
1,15,10,0,0,0,-4,13
-1,-15,-10,0,0,0,4,-13
1,23,4,0,1,0,61,6
-1,-23,-4,0,-1,0,-61,-6
1,24,6,0,3,0,146,1
-1,-24,-6,0,-3,0,-146,-1
1,7,-1,0,2,0,132,-2
-1,-7,1,0,-2,0,-132,2
1,-7,7,0,0,0,7,6
-1,7,-7,0,0,0,-7,-6
1,-3,11,0,0,0,104,12
-1,3,-11,0,0,0,-104,-12
1,-3,5,0,1,0,114,5
-1,3,-5,0,-1,0,-114,-5
1,9,9,0,-2,1,-12,1
-1,-9,-9,0,2,-1,12,-1
1,12,-1,0,0,0,-29,5
-1,-12,1,0,0,0,29,-5
1,3,11,0,3,0,117,8
-1,-3,-11,0,-3,0,-117,-8
1,13,6,0,2,-1,261,6
-1,-13,-6,0,-2,1,-261,-6
2,22,19,1,1,0,285,8
-2,-22,-19,-1,-1,0,-285,-8
1,7,4,0,1,0,258,2
-1,-7,-4,0,-1,0,-258,-2
1,-11,-1,0,2,0,198,-3
-1,11,1,0,-2,0,-198,3
1,37,5,0,-1,0,23,0
-1,-37,-5,0,1,0,-23,0
1,32,8,0,-2,1,-42,9
-1,-32,-8,0,2,-1,42,-9
1,-12,-2,0,2,0,20,-1
-1,12,2,0,-2,0,-20,1
1,-3,5,1,0,-1,132,6
-1,3,-5,-1,0,1,-132,-6
1,-28,0,0,0,0,-22,1
-1,28,0,0,0,0,22,-1
1,30,30,0,-1,0,-81,6
-1,-30,-30,0,1,0,81,-6
1,24,31,0,-1,0,-21,9
-1,-24,-31,0,1,0,21,-9
1,29,34,0,0,0,-30,12
-1,-29,-34,0,0,0,30,-12
1,42,30,0,0,0,-64,13
-1,-42,-30,0,0,0,64,-13
1,9,17,0,0,0,1,10
-1,-9,-17,0,0,0,-1,-10
1,21,13,0,-3,0,-210,9
-1,-21,-13,0,3,0,210,-9
1,2,2,0,0,0,-122,-2
-1,-2,-2,0,0,0,122,2
1,-2,-1,0,1,0,148,2
-1,2,1,0,-1,0,-148,-2
1,21,10,0,0,0,178,3
-1,-21,-10,0,0,0,-178,-3
1,-13,-1,0,0,0,-17,2
-1,13,1,0,0,0,17,-2
1,3,0,0,1,0,60,-2
-1,-3,0,0,-1,0,-60,2
1,53,14,0,-1,0,-149,15
-1,-53,-14,0,1,0,149,-15
1,56,21,0,-2,0,-195,13
-1,-56,-21,0,2,0,195,-13
1,79,11,0,-1,0,37,15
-1,-79,-11,0,1,0,-37,-15
1,5,8,0,-3,0,-64,4
-1,-5,-8,0,3,0,64,-4
1,7,-2,0,4,0,138,4
-1,-7,2,0,-4,0,-138,-4
1,-5,5,0,2,1,148,0
-1,5,-5,0,-2,-1,-148,0
1,12,6,0,1,0,43,3
-1,-12,-6,0,-1,0,-43,-3
1,11,15,0,1,0,87,11
-1,-11,-15,0,-1,0,-87,-11
1,9,39,0,-1,0,2,16
-1,-9,-39,0,1,0,-2,-16
1,3,17,0,0,0,-22,2
-1,-3,-17,0,0,0,22,-2
1,9,21,0,1,0,10,9
-1,-9,-21,0,-1,0,-10,-9
1,-7,11,0,0,0,0,2
-1,7,-11,0,0,0,0,-2
1,-22,8,0,0,0,0,3
-1,22,-8,0,0,0,0,-3
1,-6,8,0,0,0,0,4
-1,6,-8,0,0,0,0,-4
2,16,15,0,3,1,263,18
-2,-16,-15,0,-3,-1,-263,-18
1,39,16,0,-1,0,-116,12
-1,-39,-16,0,1,0,116,-12
2,97,62,0,-1,1,-77,58
-2,-97,-62,0,1,-1,77,-58
1,-7,6,0,0,0,0,-5
-1,7,-6,0,0,0,0,5
1,-5,1,0,1,0,59,-3
-1,5,-1,0,-1,0,-59,3
1,-9,4,0,0,0,18,-6
-1,9,-4,0,0,0,-18,6
1,-20,-7,1,-1,-1,56,2
-1,20,7,-1,1,1,-56,-2
1,14,10,0,-1,0,139,9
-1,-14,-10,0,1,0,-139,-9
1,24,18,0,1,-1,150,9
-1,-24,-18,0,-1,1,-150,-9
1,6,3,0,0,0,0,4
-1,-6,-3,0,0,0,0,-4
1,0,-2,0,0,0,0,3
-1,0,2,0,0,0,0,-3
1,8,-2,0,1,0,29,1
-1,-8,2,0,-1,0,-29,-1
1,-1,0,0,-1,0,-68,-1
-1,1,0,0,1,0,68,1
1,-16,3,0,-1,0,24,-4
-1,16,-3,0,1,0,-24,4
1,6,-1,0,3,-2,192,8
-1,-6,1,0,-3,2,-192,-8
1,-4,13,0,1,0,90,1
-1,4,-13,0,-1,0,-90,-1
1,37,0,0,0,0,0,-8
-1,-37,0,0,0,0,0,8
1,-50,1,0,1,0,46,2
-1,50,-1,0,-1,0,-46,-2
1,25,20,0,-1,0,-169,13
-1,-25,-20,0,1,0,169,-13
1,50,34,0,0,0,-67,30
-1,-50,-34,0,0,0,67,-30
1,40,36,0,0,0,-13,16
-1,-40,-36,0,0,0,13,-16
1,-8,9,0,0,0,75,-9
-1,8,-9,0,0,0,-75,9
1,30,2,0,0,0,-42,6
-1,-30,-2,0,0,0,42,-6
1,8,7,0,0,0,-31,14
-1,-8,-7,0,0,0,31,-14
1,13,17,0,5,0,136,3
-1,-13,-17,0,-5,0,-136,-3
1,-13,-6,0,3,0,117,-6
-1,13,6,0,-3,0,-117,6
1,-6,5,0,3,-1,71,2
-1,6,-5,0,-3,1,-71,-2
1,-26,-14,1,-1,0,-192,2
-1,26,14,-1,1,0,192,-2
1,16,11,0,1,0,-8,3
-1,-16,-11,0,-1,0,8,-3
1,28,28,0,0,0,-18,11
-1,-28,-28,0,0,0,18,-11
1,18,14,1,0,0,55,16
-1,-18,-14,-1,0,0,-55,-16
1,5,10,1,0,0,1,-1
-1,-5,-10,-1,0,0,-1,1
1,3,11,0,1,0,73,2
-1,-3,-11,0,-1,0,-73,-2
1,22,19,0,1,0,258,9
-1,-22,-19,0,-1,0,-258,-9
1,31,24,1,0,0,145,9
-1,-31,-24,-1,0,0,-145,-9
1,15,20,0,1,0,85,6
-1,-15,-20,0,-1,0,-85,-6
1,15,15,1,-1,0,-47,11
-1,-15,-15,-1,1,0,47,-11
1,8,8,0,0,0,121,2
-1,-8,-8,0,0,0,-121,-2
1,29,27,0,1,0,219,28
-1,-29,-27,0,-1,0,-219,-28
1,15,0,0,0,0,0,-8
-1,-15,0,0,0,0,0,8
1,9,13,0,0,0,0,17
-1,-9,-13,0,0,0,0,-17
1,-12,3,0,1,0,33,13
-1,12,-3,0,-1,0,-33,-13
1,20,8,0,0,0,7,0
-1,-20,-8,0,0,0,-7,0
1,-6,-2,0,0,0,-9,1
-1,6,2,0,0,0,9,-1
1,24,11,0,0,0,2,1
-1,-24,-11,0,0,0,-2,-1
1,16,2,0,-1,-2,7,-1
-1,-16,-2,0,1,2,-7,1
1,10,7,0,-1,0,-13,7
-1,-10,-7,0,1,0,13,-7
1,2,6,0,1,0,1,6
-1,-2,-6,0,-1,0,-1,-6
1,10,5,0,-2,0,168,5
-1,-10,-5,0,2,0,-168,-5
1,52,14,0,0,0,-3,11
-1,-52,-14,0,0,0,3,-11
1,36,4,0,0,0,41,3
-1,-36,-4,0,0,0,-41,-3
1,3,2,0,0,0,-103,2
-1,-3,-2,0,0,0,103,-2
1,4,2,0,6,0,-171,1
-1,-4,-2,0,-6,0,171,-1
1,-12,-3,0,0,0,-11,2
-1,12,3,0,0,0,11,-2
1,-5,2,0,0,0,-148,0
-1,5,-2,0,0,0,148,0
1,6,3,0,1,0,183,4
-1,-6,-3,0,-1,0,-183,-4
1,0,-3,0,0,0,156,0
-1,0,3,0,0,0,-156,0
1,-6,0,0,2,0,160,-1
-1,6,0,0,-2,0,-160,1
1,15,9,0,2,0,106,6
-1,-15,-9,0,-2,0,-106,-6
1,37,20,0,1,0,43,18
-1,-37,-20,0,-1,0,-43,-18
